review_id,week,week_start_date,review_date,market,platform,brand,flavor,star_rating,review_text,helpful_votes,verified_purchase,is_anomaly_week,anomaly_type
R0007508,2026-W20,2026-05-20,2026-05-25,US,Amazon US,Lay's,World Cup Special Edition,5,Lay's World Cup Special Edition is consistently the best chip out there. Never disappoints.,5,True,False,
R0007509,2026-W20,2026-05-20,2026-05-26,US,Walmart,Lay's,Wafer Style,5,Lay's Wafer Style is consistently the best chip out there. Never disappoints.,1,True,False,
R0007510,2026-W20,2026-05-20,2026-05-26,US,Amazon US,Lay's,American Style Cream & Onion,4,Good as always. Lay's American Style Cream & Onion consistent quality. Wish bags were fuller.,0,True,False,
R0007511,2026-W20,2026-05-20,2026-05-21,US,Walmart,Lay's,Magic Masala,1,Found something disturbing in my Lay's Magic Masala bag. Filing FDA complaint.,2,True,False,
R0007512,2026-W20,2026-05-20,2026-05-21,US,Amazon US,Lay's,Chile Limon,5,Lay's Chile Limon is consistently the best chip out there. Never disappoints.,5,False,False,
R0007513,2026-W20,2026-05-20,2026-05-26,US,Walmart,Lay's,Baked,5,Lay's Baked is consistently the best chip out there. Never disappoints.,5,False,False,
R0007514,2026-W20,2026-05-20,2026-05-21,US,Amazon US,Lay's,Wafer Style,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Wafer Style always wins!,4,True,False,
R0007515,2026-W20,2026-05-20,2026-05-25,US,Walmart,Lay's,World Cup Special Edition,4,Really good chip. Lay's World Cup Special Edition delivers on flavor. A few got crushed in shipping.,4,False,False,
R0007516,2026-W20,2026-05-20,2026-05-24,US,Walmart,Lay's,Chile Limon,5,Lay's Chile Limon is consistently the best chip out there. Never disappoints.,40,True,False,
R0007517,2026-W20,2026-05-20,2026-05-24,US,Walmart,Lay's,Magic Masala,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Magic Masala always wins!,1,False,False,
R0007518,2026-W20,2026-05-20,2026-05-23,US,Walmart,Lay's,Classic Salted,5,"My go-to for years. Lay's Classic Salted always fresh, always delicious.",7,True,False,
R0007519,2026-W20,2026-05-20,2026-05-26,US,Amazon US,Lay's,Herb & Onion,2,Lay's Herb & Onion arrived stale despite expiry being months away. Disappointed.,4,True,False,
R0007520,2026-W20,2026-05-20,2026-05-21,US,Walmart,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,1,True,False,
R0007521,2026-W20,2026-05-20,2026-05-26,US,Walmart,Lay's,Spanish Tomato Tango,2,Half the bag was crushed. Lay's Spanish Tomato Tango packaging terrible for shipping.,5,True,False,
R0007522,2026-W20,2026-05-20,2026-05-24,US,Amazon US,Lay's,Spanish Tomato Tango,5,Lay's Spanish Tomato Tango is consistently the best chip out there. Never disappoints.,19,True,False,
R0007523,2026-W20,2026-05-20,2026-05-23,US,Walmart,Lay's,Baked,4,Really good chip. Lay's Baked delivers on flavor. A few got crushed in shipping.,10,True,False,
R0007524,2026-W20,2026-05-20,2026-05-21,US,Walmart,Lay's,Spanish Tomato Tango,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Spanish Tomato Tango always wins!,14,True,False,
R0007525,2026-W20,2026-05-20,2026-05-25,US,Walmart,Lay's,American Style Cream & Onion,5,Lay's American Style Cream & Onion is consistently the best chip out there. Never disappoints.,4,True,False,
R0007526,2026-W20,2026-05-20,2026-05-22,US,Walmart,Lay's,American Style Cream & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's American Style Cream & Onion always wins!,4,True,False,
R0007527,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Lay's,World Cup Special Edition,5,Bought for the Super Bowl party — gone in 20 mins. Lay's World Cup Special Edition always wins!,1,True,False,
R0007528,2026-W20,2026-05-20,2026-05-24,US,Amazon US,Lay's,World Cup Special Edition,5,"My go-to for years. Lay's World Cup Special Edition always fresh, always delicious.",20,True,False,
R0007529,2026-W20,2026-05-20,2026-05-20,US,Walmart,Lay's,Classic Salted,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Classic Salted always wins!,3,True,False,
R0007530,2026-W20,2026-05-20,2026-05-22,US,Amazon US,Lay's,Wafer Style,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Wafer Style always wins!,5,True,False,
R0007531,2026-W20,2026-05-20,2026-05-22,US,Amazon US,Lay's,Max Peri Peri,2,Half the bag was crushed. Lay's Max Peri Peri packaging terrible for shipping.,2,True,False,
R0007532,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Lay's,World Cup Special Edition,1,ZERO stars. Lay's World Cup Special Edition had something that was NOT a chip. Disgusting.,70,True,False,
R0007533,2026-W20,2026-05-20,2026-05-21,US,Walmart,Lay's,Herb & Onion,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Herb & Onion always wins!,20,True,False,
R0007534,2026-W20,2026-05-20,2026-05-25,US,Amazon US,Lay's,Max Peri Peri,1,Worst experience. Lay's Max Peri Peri was completely rancid. Threw it out.,7,True,False,
R0007535,2026-W20,2026-05-20,2026-05-21,US,Amazon US,Pringles,Original,1,Pringles Original was completely stale. Returning this.,5,True,False,
R0007536,2026-W20,2026-05-20,2026-05-25,US,Amazon US,Pringles,Pizza,4,Good chip. Pringles Pizza has solid flavor. Canister makes it easy to share.,5,True,False,
R0007537,2026-W20,2026-05-20,2026-05-20,US,Walmart,Pringles,Cheddar Cheese,4,Good chip. Pringles Cheddar Cheese has solid flavor. Canister makes it easy to share.,16,True,False,
R0007538,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Pringles,Wavy Ranch,5,"Pringles Wavy Ranch never fails. Perfect crunch, great flavor.",4,True,False,
R0007539,2026-W20,2026-05-20,2026-05-24,US,Walmart,Pringles,Original,4,Good chip. Pringles Original has solid flavor. Canister makes it easy to share.,19,True,False,
R0007540,2026-W20,2026-05-20,2026-05-25,US,Walmart,Pringles,Original,5,Once you pop you can't stop — Original is my all-time fave Pringles!,2,False,False,
R0007541,2026-W20,2026-05-20,2026-05-21,US,Walmart,Pringles,Sour Cream & Onion,4,Good chip. Pringles Sour Cream & Onion has solid flavor. Canister makes it easy to share.,17,False,False,
R0007542,2026-W20,2026-05-20,2026-05-24,US,Walmart,Pringles,BBQ,3,Pringles BBQ is fine. Nothing special at this price point.,6,True,False,
R0007543,2026-W20,2026-05-20,2026-05-20,US,Amazon US,Pringles,Original,3,Pringles Original is fine. Nothing special at this price point.,0,True,False,
R0007544,2026-W20,2026-05-20,2026-05-22,US,Amazon US,Pringles,Sour Cream & Onion,1,Pringles Sour Cream & Onion was completely stale. Returning this.,77,False,False,
R0007545,2026-W20,2026-05-20,2026-05-25,US,Walmart,Pringles,Pizza,5,Once you pop you can't stop — Pizza is my all-time fave Pringles!,2,False,False,
R0007546,2026-W20,2026-05-20,2026-05-26,US,Walmart,Pringles,Wavy Ranch,5,Once you pop you can't stop — Wavy Ranch is my all-time fave Pringles!,5,False,False,
R0007547,2026-W20,2026-05-20,2026-05-24,US,Walmart,Pringles,Pizza,3,Pringles Pizza is fine. Nothing special at this price point.,3,True,False,
R0007548,2026-W20,2026-05-20,2026-05-20,US,Amazon US,Doritos,Flamin Hot,5,"Doritos Flamin Hot is the perfect snack. Bold flavor, great crunch.",1,True,False,
R0007549,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Doritos,Spicy Nacho,2,Doritos Spicy Nacho stale. Also the influencer controversy really put me off.,3,True,False,
R0007550,2026-W20,2026-05-20,2026-05-24,US,Walmart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho solid as always. Maybe slightly too salty but still great.,1,True,False,
R0007551,2026-W20,2026-05-20,2026-05-24,US,Walmart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho solid as always. Maybe slightly too salty but still great.,25,True,False,
R0007552,2026-W20,2026-05-20,2026-05-21,US,Walmart,Doritos,Flamin Hot,5,"Doritos Flamin Hot is the perfect snack. Bold flavor, great crunch.",1,True,False,
R0007553,2026-W20,2026-05-20,2026-05-22,US,Walmart,Doritos,Nacho Cheese,2,Doritos Nacho Cheese stale. Also the influencer controversy really put me off.,5,True,False,
R0007554,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Doritos,Sweet Chili,5,Doritos Sweet Chili with salsa is a religious experience 🌮,8,True,False,
R0007555,2026-W20,2026-05-20,2026-05-23,US,Amazon US,Doritos,Flamin Hot Lime,5,"Doritos Flamin Hot Lime is the perfect snack. Bold flavor, great crunch.",1,True,False,
R0007556,2026-W20,2026-05-20,2026-05-22,US,Walmart,Doritos,Flamin Hot Lime,5,Doritos Flamin Hot Lime with salsa is a religious experience 🌮,6,True,False,
R0007557,2026-W20,2026-05-20,2026-05-20,US,Amazon US,Doritos,Spicy Nacho,4,Doritos Spicy Nacho solid as always. Maybe slightly too salty but still great.,1,True,False,
R0007558,2026-W20,2026-05-20,2026-05-22,US,Walmart,Doritos,Flamin Hot,3,Doritos Flamin Hot is fine. Not my fave but decent enough.,1,True,False,
R0007559,2026-W21,2026-05-27,2026-05-29,India,Amazon India,Lay's,Spanish Tomato Tango,3,Average. Lay's Spanish Tomato Tango pehle zyada achha lagta tha.,2,True,False,
R0007560,2026-W21,2026-05-27,2026-05-31,India,Amazon India,Lay's,Wafer Style,4,Good product. Lay's Wafer Style fresh tha. Packaging thoda improve ho sakta hai.,5,True,False,
R0007561,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Lay's,American Style Cream & Onion,4,Lay's American Style Cream & Onion achha hai but quantity thodi kam hai packet mein. Taste great though.,38,True,False,
R0007562,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Lay's,Chile Limon,3,Theek hai Lay's Chile Limon. Expected better from such a big brand.,10,True,False,
R0007563,2026-W21,2026-05-27,2026-05-28,India,Flipkart,Lay's,Spanish Tomato Tango,4,Good product. Lay's Spanish Tomato Tango fresh tha. Packaging thoda improve ho sakta hai.,4,False,False,
R0007564,2026-W21,2026-05-27,2026-06-01,India,Flipkart,Lay's,Classic Salted,4,Lay's Classic Salted achha hai but quantity thodi kam hai packet mein. Taste great though.,20,True,False,
R0007565,2026-W21,2026-05-27,2026-05-30,India,Amazon India,Lay's,Magic Masala,5,Superb quality! Lay's Magic Masala consistent rehta hai. Highly recommend!,26,True,False,
R0007566,2026-W21,2026-05-27,2026-05-27,India,Amazon India,Lay's,Herb & Onion,5,Superb quality! Lay's Herb & Onion consistent rehta hai. Highly recommend!,16,True,False,
R0007567,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Lay's,Max Peri Peri,5,Ekdum mast hai Lay's Max Peri Peri! Fresh aur crunchy. Family favorite 😄,8,True,False,
R0007568,2026-W21,2026-05-27,2026-06-01,India,Flipkart,Lay's,Herb & Onion,4,Good product. Lay's Herb & Onion fresh tha. Packaging thoda improve ho sakta hai.,9,True,False,
R0007569,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Lay's,Spanish Tomato Tango,3,Average. Lay's Spanish Tomato Tango pehle zyada achha lagta tha.,1,True,False,
R0007570,2026-W21,2026-05-27,2026-05-30,India,Amazon India,Lay's,American Style Cream & Onion,3,Theek hai Lay's American Style Cream & Onion. Expected better from such a big brand.,1,True,False,
R0007571,2026-W21,2026-05-27,2026-06-01,India,Flipkart,Lay's,Baked,5,Superb quality! Lay's Baked consistent rehta hai. Highly recommend!,703,True,False,
R0007572,2026-W21,2026-05-27,2026-05-30,India,Amazon India,Lay's,Herb & Onion,5,Ekdum mast hai Lay's Herb & Onion! Fresh aur crunchy. Family favorite 😄,5,True,False,
R0007573,2026-W21,2026-05-27,2026-05-29,India,Amazon India,Lay's,Max Peri Peri,4,Lay's Max Peri Peri achha hai but quantity thodi kam hai packet mein. Taste great though.,5,False,False,
R0007574,2026-W21,2026-05-27,2026-05-27,India,Flipkart,Lay's,Chile Limon,5,Superb quality! Lay's Chile Limon consistent rehta hai. Highly recommend!,0,True,False,
R0007575,2026-W21,2026-05-27,2026-05-30,India,Amazon India,Lay's,Magic Masala,4,Lay's Magic Masala achha hai but quantity thodi kam hai packet mein. Taste great though.,8,False,False,
R0007576,2026-W21,2026-05-27,2026-05-31,India,Flipkart,Lay's,Wafer Style,5,Ekdum mast hai Lay's Wafer Style! Fresh aur crunchy. Family favorite 😄,0,True,False,
R0007577,2026-W21,2026-05-27,2026-05-31,India,Amazon India,Lay's,Wafer Style,5,Lay's Wafer Style is literally the best chips in India. Paise vasool!,33,True,False,
R0007578,2026-W21,2026-05-27,2026-06-02,India,Flipkart,Lay's,Spanish Tomato Tango,4,Lay's Spanish Tomato Tango achha hai but quantity thodi kam hai packet mein. Taste great though.,2,True,False,
R0007579,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Lay's,Wafer Style,5,Lay's Wafer Style is literally the best chips in India. Paise vasool!,162,False,False,
R0007580,2026-W21,2026-05-27,2026-05-29,India,Flipkart,Lay's,Herb & Onion,4,Good product. Lay's Herb & Onion fresh tha. Packaging thoda improve ho sakta hai.,5,True,False,
R0007581,2026-W21,2026-05-27,2026-06-01,India,Flipkart,Pringles,Wavy Ranch,5,Pringles Wavy Ranch — consistent quality every single time. Love it!,12,True,False,
R0007582,2026-W21,2026-05-27,2026-05-31,India,Flipkart,Pringles,Wavy Ranch,5,Pringles Wavy Ranch ekdum fresh! Canister packaging is the best 👌,0,False,False,
R0007583,2026-W21,2026-05-27,2026-06-01,India,Amazon India,Pringles,Pizza,5,Pringles Pizza — consistent quality every single time. Love it!,4,True,False,
R0007584,2026-W21,2026-05-27,2026-06-01,India,Amazon India,Pringles,Sour Cream & Onion,5,Pringles Sour Cream & Onion — consistent quality every single time. Love it!,0,True,False,
R0007585,2026-W21,2026-05-27,2026-05-31,India,Amazon India,Pringles,BBQ,4,Pringles BBQ good hai. Thoda expensive but worth it.,7,False,False,
R0007586,2026-W21,2026-05-27,2026-06-02,India,Amazon India,Pringles,Wavy Ranch,5,Pringles Wavy Ranch — consistent quality every single time. Love it!,7,True,False,
R0007587,2026-W21,2026-05-27,2026-05-30,India,Amazon India,Pringles,Wavy Ranch,1,Pringles Wavy Ranch mein kuch ajeeb smell tha. Waste of money.,0,False,False,
R0007588,2026-W21,2026-05-27,2026-06-02,India,Amazon India,Pringles,Sour Cream & Onion,4,Pringles Sour Cream & Onion good hai. Thoda expensive but worth it.,1,True,False,
R0007589,2026-W21,2026-05-27,2026-05-29,India,Flipkart,Pringles,Wavy Classic,4,Pringles Wavy Classic good hai. Thoda expensive but worth it.,7,True,False,
R0007590,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Pringles,Original,5,Pringles Original ekdum fresh! Canister packaging is the best 👌,4,True,False,
R0007591,2026-W21,2026-05-27,2026-05-31,India,Amazon India,Doritos,Sweet Chili,4,Doritos Sweet Chili good hai. Thoda zyada spicy but I liked it.,12,True,False,
R0007592,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Doritos,Flamin Hot Lime,3,Doritos Flamin Hot Lime okay hai. Pricey for what you get.,1,True,False,
R0007593,2026-W21,2026-05-27,2026-05-31,India,Flipkart,Doritos,Spicy Nacho,1,Doritos Spicy Nacho waste hai. Influencer controversy ke baad trust nahi raha.,1,False,False,
R0007594,2026-W21,2026-05-27,2026-05-30,India,Flipkart,Doritos,Sweet Chili,4,Doritos Sweet Chili good hai. Thoda zyada spicy but I liked it.,2,True,False,
R0007595,2026-W21,2026-05-27,2026-06-01,India,Amazon India,Doritos,Cool Ranch,4,Doritos Cool Ranch good hai. Thoda zyada spicy but I liked it.,2,True,False,
R0007596,2026-W21,2026-05-27,2026-05-30,India,Flipkart,Doritos,Spicy Nacho,4,Doritos Spicy Nacho good hai. Thoda zyada spicy but I liked it.,3,True,False,
R0007597,2026-W21,2026-05-27,2026-05-28,India,Amazon India,Doritos,Nacho Cheese,5,Doritos Nacho Cheese ka taste India mein bhi utna hi amazing hai!,5,True,False,
R0007598,2026-W21,2026-05-27,2026-06-02,India,Amazon India,Doritos,Flamin Hot,3,Doritos Flamin Hot okay hai. Pricey for what you get.,27,True,False,
R0007599,2026-W21,2026-05-27,2026-05-30,US,Amazon US,Lay's,World Cup Special Edition,3,Average chip. Lay's World Cup Special Edition used to taste better.,10,False,False,
R0007600,2026-W21,2026-05-27,2026-05-31,US,Amazon US,Lay's,American Style Cream & Onion,3,Average chip. Lay's American Style Cream & Onion used to taste better.,24,True,False,
R0007601,2026-W21,2026-05-27,2026-05-28,US,Walmart,Lay's,Herb & Onion,5,"My go-to for years. Lay's Herb & Onion always fresh, always delicious.",4,True,False,
R0007602,2026-W21,2026-05-27,2026-05-28,US,Amazon US,Lay's,Spanish Tomato Tango,4,Good as always. Lay's Spanish Tomato Tango consistent quality. Wish bags were fuller.,2,False,False,
R0007603,2026-W21,2026-05-27,2026-06-01,US,Walmart,Lay's,World Cup Special Edition,5,Lay's World Cup Special Edition is consistently the best chip out there. Never disappoints.,40,True,False,
R0007604,2026-W21,2026-05-27,2026-06-02,US,Walmart,Lay's,Wafer Style,3,Average chip. Lay's Wafer Style used to taste better.,3,True,False,
R0007605,2026-W21,2026-05-27,2026-05-31,US,Amazon US,Lay's,Spanish Tomato Tango,4,Good as always. Lay's Spanish Tomato Tango consistent quality. Wish bags were fuller.,8,False,False,
R0007606,2026-W21,2026-05-27,2026-05-29,US,Amazon US,Lay's,Chile Limon,4,Really good chip. Lay's Chile Limon delivers on flavor. A few got crushed in shipping.,12,True,False,
R0007607,2026-W21,2026-05-27,2026-06-02,US,Amazon US,Lay's,Max Peri Peri,4,Really good chip. Lay's Max Peri Peri delivers on flavor. A few got crushed in shipping.,2,False,False,
R0007608,2026-W21,2026-05-27,2026-05-27,US,Amazon US,Lay's,Max Peri Peri,4,Good as always. Lay's Max Peri Peri consistent quality. Wish bags were fuller.,0,True,False,
R0007609,2026-W21,2026-05-27,2026-05-28,US,Amazon US,Lay's,Classic Salted,5,Bought for the Super Bowl party — gone in 20 mins. Lay's Classic Salted always wins!,4,True,False,
R0007610,2026-W21,2026-05-27,2026-05-29,US,Amazon US,Lay's,Magic Masala,4,Really good chip. Lay's Magic Masala delivers on flavor. A few got crushed in shipping.,4,True,False,
R0007611,2026-W21,2026-05-27,2026-05-28,US,Walmart,Lay's,Spanish Tomato Tango,5,"My go-to for years. Lay's Spanish Tomato Tango always fresh, always delicious.",2,True,False,
R0007612,2026-W21,2026-05-27,2026-05-29,US,Walmart,Lay's,American Style Cream & Onion,4,Really good chip. Lay's American Style Cream & Onion delivers on flavor. A few got crushed in shipping.,2,False,False,
R0007613,2026-W21,2026-05-27,2026-05-28,US,Amazon US,Lay's,Baked,2,Lay's Baked arrived stale despite expiry being months away. Disappointed.,3,False,False,
R0007614,2026-W21,2026-05-27,2026-05-29,US,Walmart,Lay's,World Cup Special Edition,5,Bought for the Super Bowl party — gone in 20 mins. Lay's World Cup Special Edition always wins!,1,False,False,
R0007615,2026-W21,2026-05-27,2026-05-28,US,Amazon US,Lay's,American Style Cream & Onion,5,"My go-to for years. Lay's American Style Cream & Onion always fresh, always delicious.",6,True,False,
R0007616,2026-W21,2026-05-27,2026-05-27,US,Walmart,Lay's,Magic Masala,5,Lay's Magic Masala is consistently the best chip out there. Never disappoints.,9,True,False,
R0007617,2026-W21,2026-05-27,2026-05-29,US,Walmart,Lay's,Spanish Tomato Tango,4,Good as always. Lay's Spanish Tomato Tango consistent quality. Wish bags were fuller.,5,True,False,
